Date,Balancing Authority,Demand (MW),Net Generation (MW),Total Interchange (MW)
1/21/21,CISO,551036,341581,-188413
1/21/21,ERCO,944233,945067,831
1/21/21,FPL,280045,280205,160
1/21/21,MISO,1727218,1694228,-67709
1/21/21,NYIS,440899,366732,-74167
1/21/21,SWPP,714753,713269,-1486
1/22/21,CISO,566091,346161,-195047
1/22/21,ERCO,923126,922246,-883
1/22/21,FPL,262740,263172,432
1/22/21,MISO,1772963,1648267,-148104
1/22/21,NYIS,425015,346133,-78882
1/22/21,SWPP,722367,733959,11592
1/23/21,CISO,541590,300945,-216687
1/23/21,ERCO,896143,895344,-801
1/23/21,FPL,266194,265856,-338
1/23/21,MISO,1728091,1677316,-78896
1/23/21,NYIS,423179,349798,-73381
1/23/21,SWPP,725146,739834,14687
1/24/21,CISO,533037,335933,-172977
1/24/21,ERCO,881052,882572,1524
1/24/21,FPL,274628,274506,-122
1/24/21,MISO,1647823,1610563,-54395
1/24/21,NYIS,426810,354547,-72263
1/24/21,SWPP,685293,686941,1648
1/25/21,CISO,583913,385185,-185712
1/25/21,ERCO,912131,915473,3338
1/25/21,FPL,291366,292468,1102
1/25/21,MISO,1774509,1771128,-32703
1/25/21,NYIS,446285,359927,-86358
1/25/21,SWPP,727460,717986,-9477
1/26/21,CISO,593364,402874,-175056
1/26/21,ERCO,938643,939816,1171
1/26/21,FPL,300983,303824,2841
1/26/21,MISO,1780896,1748556,-57999
1/26/21,NYIS,449777,360938,-88839
1/26/21,SWPP,774588,760971,-13617
1/27/21,CISO,584351,366228,-204838
1/27/21,ERCO,966611,966886,270
1/27/21,FPL,306513,312636,6123
1/27/21,MISO,1839084,1752035,-111235
1/27/21,NYIS,443123,372988,-70135
1/27/21,SWPP,793097,781505,-11591
1/28/21,CISO,576475,366038,-196225
1/28/21,ERCO,1052034,1052963,932
1/28/21,FPL,278682,284572,5890
1/28/21,MISO,1917327,1915380,-35137
1/28/21,NYIS,457481,372917,-84564
1/28/21,SWPP,795675,791949,-3728
1/29/21,CISO,570401,353718,-196250
1/29/21,ERCO,991209,993067,1855
1/29/21,FPL,280815,291627,10812
1/29/21,MISO,1868716,1878365,-17804
1/29/21,NYIS,481893,363379,-118514
1/29/21,SWPP,750511,754176,3661
1/30/21,CISO,515215,305771,-188267
1/30/21,ERCO,876247,876838,589
1/30/21,FPL,267766,276565,8799
1/30/21,MISO,1712541,1720088,-17760
1/30/21,NYIS,452002,333735,-118267
1/30/21,SWPP,681410,686781,5369
1/31/21,CISO,497178,288226,-186059
1/31/21,ERCO,886981,885732,-1253
1/31/21,FPL,268888,275760,6872
1/31/21,MISO,1657328,1645913,-33538
1/31/21,NYIS,451538,341691,-109847
1/31/21,SWPP,712052,714373,2320
2/1/21,CISO,544264,321233,-198630
2/1/21,ERCO,980327,979588,-739
2/1/21,FPL,276190,294690,18500
2/1/21,MISO,1853407,1808637,-65245
2/1/21,NYIS,464642,369980,-94662
2/1/21,SWPP,751055,750778,-277
2/2/21,CISO,539774,326458,-191388
2/2/21,ERCO,968315,968734,419
2/2/21,FPL,315698,329586,13888
2/2/21,MISO,1891484,1830410,-85990
2/2/21,NYIS,454581,354140,-100441
2/2/21,SWPP,741934,742920,987
2/3/21,CISO,548380,357758,-172111
2/3/21,ERCO,934214,931570,-2642
2/3/21,FPL,335594,350538,14944
2/3/21,MISO,1843669,1841650,-31174
2/3/21,NYIS,451157,353926,-97231
2/3/21,SWPP,718371,728790,10419
2/4/21,CISO,550462,348871,-183877
2/4/21,ERCO,898826,899033,205
2/4/21,FPL,335584,342975,7391
2/4/21,MISO,1823798,1867192,6338
2/4/21,NYIS,435958,347674,-88284
2/4/21,SWPP,724566,728696,4130
2/5/21,CISO,537458,328499,-186016
2/5/21,ERCO,952070,954778,2705
2/5/21,FPL,293423,297605,4182
2/5/21,MISO,1871598,1826992,-79787
2/5/21,NYIS,427449,342625,-84824
2/5/21,SWPP,747112,731751,-15362
2/6/21,CISO,496375,289326,-184843
2/6/21,ERCO,923868,922602,-1265
2/6/21,FPL,281062,288663,7601
2/6/21,MISO,1835978,1792535,-68847
2/6/21,NYIS,406996,328937,-78059
2/6/21,SWPP,759772,756418,-3357
2/7/21,CISO,479546,284282,-175037
2/7/21,ERCO,933333,941131,7784
2/7/21,FPL,298008,307087,9079
2/7/21,MISO,1880933,1809263,-92223
2/7/21,NYIS,425338,336761,-88577
2/7/21,SWPP,803202,768144,-35055
2/8/21,CISO,538375,354851,-165274
2/8/21,ERCO,935826,949476,13628
2/8/21,FPL,308691,326437,17746
2/8/21,MISO,1982005,1889553,-117671
2/8/21,NYIS,460103,361037,-99066
2/8/21,SWPP,856077,803223,-52854
2/9/21,CISO,559203,401720,-140647
2/9/21,ERCO,1042562,1044703,2143
2/9/21,FPL,311474,327681,16207
2/9/21,MISO,1949977,1882859,-94333
2/9/21,NYIS,461958,351238,-110720
2/9/21,SWPP,880896,838060,-42834
2/10/21,CISO,541318,396118,-119249
2/10/21,ERCO,1161712,1148896,-12804
2/10/21,FPL,312492,328741,16249
2/10/21,MISO,1976685,1867729,-137855
2/10/21,NYIS,451682,344649,-107033
2/10/21,SWPP,891328,848339,-42991
2/11/21,CISO,557101,379517,-155206
2/11/21,ERCO,1336242,1316336,-19900
2/11/21,FPL,313370,332730,19360
2/11/21,MISO,2034080,1986285,-78120
2/11/21,NYIS,455649,364588,-91061
2/11/21,SWPP,924165,861716,-62453
2/12/21,CISO,529731,382530,-124038
2/12/21,ERCO,1433700,1407241,-26453
2/12/21,FPL,316873,337965,21092
2/12/21,MISO,2093086,2028990,-98091
2/12/21,NYIS,462071,361164,-100907
2/12/21,SWPP,954838,889559,-65279
2/13/21,CISO,501424,392697,-89230
2/13/21,ERCO,1407840,1380716,-27119
2/13/21,FPL,319517,331387,11870
2/13/21,MISO,2071647,1950585,-153072
2/13/21,NYIS,441065,336454,-104611
2/13/21,SWPP,928487,877994,-50493
2/14/21,CISO,491384,379095,-92415
2/14/21,ERCO,1498333,1469669,-28662
2/14/21,FPL,327294,343481,16187
2/14/21,MISO,2120583,2068208,-86916
2/14/21,NYIS,420995,326007,-94988
2/14/21,SWPP,971499,909776,-61723
2/15/21,CISO,541602,401536,-119357
2/15/21,ERCO,1181653,1160806,-20845
2/15/21,FPL,347848,358609,10761
2/15/21,MISO,2256896,2120051,-182630
2/15/21,NYIS,438248,344145,-94103
2/15/21,SWPP,988948,881235,-107712
2/16/21,CISO,544528,406631,-116841
2/16/21,ERCO,1080221,1065108,-15114
2/16/21,FPL,324253,325576,1323
2/16/21,MISO,2172227,2004765,-214956
2/16/21,NYIS,431607,331559,-100048
2/16/21,SWPP,936135,845325,-90812
2/17/21,CISO,546459,408662,-119390
2/17/21,ERCO,1089205,1074622,-14575
2/17/21,FPL,326164,321558,-4606
2/17/21,MISO,2138209,1986608,-191148
2/17/21,NYIS,444978,346926,-98052
2/17/21,SWPP,860705,750553,-110151
2/18/21,CISO,547996,406380,-121222
2/18/21,ERCO,1244418,1227146,-17271
2/18/21,FPL,350049,338088,-11961
2/18/21,MISO,2043479,1914310,-164284
2/18/21,NYIS,461188,354711,-106477
2/18/21,SWPP,838997,781397,-57597
2/19/21,CISO,543786,380899,-140744
2/19/21,ERCO,1175077,1157035,-18047
2/19/21,FPL,338601,328352,-10249
2/19/21,MISO,2011535,1861254,-180534
2/19/21,NYIS,452039,345173,-106866
2/19/21,SWPP,823750,801495,-22257
2/20/21,CISO,501242,351148,-134221
2/20/21,ERCO,1019119,1007881,-11235
2/20/21,FPL,275791,269952,-5839
2/20/21,MISO,1858405,1805585,-75480
2/20/21,NYIS,422977,329304,-93673
2/20/21,SWPP,754249,757600,3350
2/21/21,CISO,482183,318363,-143774
2/21/21,ERCO,823883,830646,6771
2/21/21,FPL,273544,265524,-8020
2/21/21,MISO,1733348,1709954,-44110
2/21/21,NYIS,413940,316153,-97787
2/21/21,SWPP,703844,691082,-12763
2/22/21,CISO,531163,368974,-141821
2/22/21,ERCO,835073,837606,2527
2/22/21,FPL,307305,299333,-7972
2/22/21,MISO,1721632,1700045,-53110
2/22/21,NYIS,446062,343752,-102310
2/22/21,SWPP,705399,703169,-2230
2/23/21,CISO,531575,363177,-143589
2/23/21,ERCO,837349,842675,5310
2/23/21,FPL,310455,308441,-2014
2/23/21,MISO,1689777,1627377,-88577
2/23/21,NYIS,429113,328356,-100757
2/23/21,SWPP,674544,674580,35
2/24/21,CISO,535369,393942,-119231
2/24/21,ERCO,820942,821869,925
2/24/21,FPL,305224,306676,1452
2/24/21,MISO,1656644,1578201,-102752
2/24/21,NYIS,405350,336195,-69155
2/24/21,SWPP,668076,687841,19768
2/25/21,CISO,534754,369644,-144958
2/25/21,ERCO,881920,882595,672
2/25/21,FPL,308813,311674,2861
2/25/21,MISO,1694239,1566010,-149839
2/25/21,NYIS,404842,336797,-68045
2/25/21,SWPP,707899,714548,6650
2/26/21,CISO,535021,374761,-140025
2/26/21,ERCO,896903,896501,-399
2/26/21,FPL,325072,327505,2433
2/26/21,MISO,1701221,1651658,-75197
2/26/21,NYIS,406528,335861,-70667
2/26/21,SWPP,700006,701177,1172
2/27/21,CISO,493049,368271,-108660
2/27/21,ERCO,849560,850915,1357
2/27/21,FPL,335006,335841,835
2/27/21,MISO,1546133,1468061,-95639
2/27/21,NYIS,389255,344906,-44349
2/27/21,SWPP,659924,682246,22323
2/28/21,CISO,475815,340930,-119816
2/28/21,ERCO,839753,843227,3473
2/28/21,FPL,340598,341163,565
2/28/21,MISO,1534909,1467514,-91487
2/28/21,NYIS,381413,331443,-49970
2/28/21,SWPP,642302,664864,22562
3/1/21,CISO,533532,392185,-126650
3/1/21,ERCO,907345,909477,2129
3/1/21,FPL,358207,358945,738
3/1/21,MISO,1715761,1627714,-114665
3/1/21,NYIS,414947,361379,-53568
3/1/21,SWPP,702994,693452,-9542
3/2/21,CISO,543871,379175,-148968
3/2/21,ERCO,901111,902865,1756
3/2/21,FPL,348381,347721,-660
3/2/21,MISO,1763519,1744767,-53987
3/2/21,NYIS,437235,374960,-62275
3/2/21,SWPP,697223,699447,2763
3/3/21,CISO,577071,388454,-172981
3/3/21,ERCO,900715,901680,964
3/3/21,FPL,325396,327197,1801
3/3/21,MISO,1686762,1592806,-121062
3/3/21,NYIS,410133,345465,-64668
3/3/21,SWPP,668327,674565,6242
3/4/21,CISO,548017,380319,-156280
3/4/21,ERCO,867319,866864,-458
3/4/21,FPL,283949,286809,2860
3/4/21,MISO,1667865,1595489,-101569
3/4/21,NYIS,413658,365065,-48593
3/4/21,SWPP,651834,666942,15108
3/5/21,CISO,541505,376766,-149813
3/5/21,ERCO,849899,850465,564
3/5/21,FPL,284381,288512,4131
3/5/21,MISO,1674233,1602031,-96399
3/5/21,NYIS,428893,367670,-61223
3/5/21,SWPP,654977,666014,11039
3/6/21,CISO,495369,350532,-132721
3/6/21,ERCO,811984,811785,-194
3/6/21,FPL,270348,272791,2443
3/6/21,MISO,1553268,1505169,-67647
3/6/21,NYIS,412873,334072,-78801
3/6/21,SWPP,636849,651840,14998
3/7/21,CISO,489278,327978,-147721
3/7/21,ERCO,829668,825839,-3825
3/7/21,FPL,266233,267358,1125
3/7/21,MISO,1517945,1494590,-43947
3/7/21,NYIS,393435,319714,-73721
3/7/21,SWPP,619916,654978,35072
3/8/21,CISO,550914,410838,-133201
3/8/21,ERCO,876887,874523,-2363
3/8/21,FPL,273526,282741,9215
3/8/21,MISO,1604163,1522000,-107705
3/8/21,NYIS,420040,338987,-81053
3/8/21,SWPP,649574,684471,34903
3/9/21,CISO,565994,419809,-132511
3/9/21,ERCO,862028,858761,-3267
3/9/21,FPL,273112,281868,8756
3/9/21,MISO,1581942,1518381,-88473
3/9/21,NYIS,390131,326829,-63302
3/9/21,SWPP,638182,674723,36539
3/10/21,CISO,580542,410132,-156258
3/10/21,ERCO,881112,879997,-1114
3/10/21,FPL,277466,281276,3810
3/10/21,MISO,1568789,1500390,-96638
3/10/21,NYIS,381957,323130,-58827
3/10/21,SWPP,640356,665982,25603
3/11/21,CISO,564816,395535,-148959
3/11/21,ERCO,899432,897120,-2315
3/11/21,FPL,290444,294313,3869
3/11/21,MISO,1572829,1463322,-132247
3/11/21,NYIS,372488,326465,-46023
3/11/21,SWPP,640925,650798,9872
3/12/21,CISO,554260,389458,-143443
3/12/21,ERCO,922459,924515,2054
3/12/21,FPL,293556,295868,2312
3/12/21,MISO,1588434,1444584,-161650
3/12/21,NYIS,363170,320329,-42841
3/12/21,SWPP,647706,655536,7830
3/13/21,CISO,504707,378329,-105900
3/13/21,ERCO,876350,875612,-740
3/13/21,FPL,290268,297449,7181
3/13/21,MISO,1498027,1390753,-124151
3/13/21,NYIS,361434,301872,-59562
3/13/21,SWPP,616830,634535,17704
3/14/21,CISO,481272,330331,-130833
3/14/21,ERCO,787264,783699,-3563
3/14/21,FPL,275299,281176,5983
3/14/21,MISO,1484882,1437052,-71794
3/14/21,NYIS,352123,301263,-50860
3/14/21,SWPP,590721,618004,27280
3/15/21,CISO,567018,379416,-171558
3/15/21,ERCO,873141,868374,-4767
3/15/21,FPL,320478,324597,4119
3/15/21,MISO,1691107,1620592,-97164
3/15/21,NYIS,422442,348859,-73583
3/15/21,SWPP,651773,657073,5296
3/16/21,CISO,557878,402206,-133680
3/16/21,ERCO,913557,912772,-790
3/16/21,FPL,326216,330890,4674
3/16/21,MISO,1673394,1556474,-133748
3/16/21,NYIS,432976,349746,-83230
3/16/21,SWPP,653681,659409,5726
3/17/21,CISO,563567,397596,-145979
3/17/21,ERCO,895047,894505,-533
3/17/21,FPL,338305,343009,4704
3/17/21,MISO,1648650,1541704,-126225
3/17/21,NYIS,406417,324949,-81468
3/17/21,SWPP,665477,689516,24034
3/18/21,CISO,558576,389018,-145449
3/18/21,ERCO,877694,876166,-1516
3/18/21,FPL,352341,355317,2976
3/18/21,MISO,1652128,1579890,-96187
3/18/21,NYIS,410431,326328,-84103
3/18/21,SWPP,697330,710624,13294
3/19/21,CISO,539655,362790,-158548
3/19/21,ERCO,874549,870868,-3676
3/19/21,FPL,323367,326493,3126
3/19/21,MISO,1638137,1563844,-98413
3/19/21,NYIS,403090,324083,-79007
3/19/21,SWPP,662682,664886,2218
3/20/21,CISO,490149,356918,-120881
3/20/21,ERCO,842524,837454,-5065
3/20/21,FPL,275700,285409,9709
3/20/21,MISO,1506564,1491346,-36825
3/20/21,NYIS,365911,307161,-58750
3/20/21,SWPP,630353,640894,10542
3/21/21,CISO,466247,342020,-104653
3/21/21,ERCO,838098,833903,-4192
3/21/21,FPL,269021,277693,8672
3/21/21,MISO,1448579,1403298,-67624
3/21/21,NYIS,346588,284555,-62033
3/21/21,SWPP,605377,614971,9593
3/22/21,CISO,522847,354878,-147662
3/22/21,ERCO,884635,884300,-330
3/22/21,FPL,275308,283680,8372
3/22/21,MISO,1554816,1433657,-138590
3/22/21,NYIS,364768,294678,-70090
3/22/21,SWPP,639812,649298,9487
3/23/21,CISO,529797,379565,-124327
3/23/21,ERCO,902957,896297,-6655
3/23/21,FPL,285158,288031,2873
3/23/21,MISO,1567945,1452318,-141467
3/23/21,NYIS,360592,298573,-62019
3/23/21,SWPP,651359,673212,21853
3/24/21,CISO,526275,347372,-160331
3/24/21,ERCO,890483,889378,-1102
3/24/21,FPL,308995,310091,1096
3/24/21,MISO,1557231,1441917,-139167
3/24/21,NYIS,370445,312896,-57549
3/24/21,SWPP,662100,660625,-1470
3/25/21,CISO,539696,361098,-160662
3/25/21,ERCO,884447,885609,1165
3/25/21,FPL,354579,352269,-2310
3/25/21,MISO,1587564,1418747,-184469
3/25/21,NYIS,356242,307523,-48719
3/25/21,SWPP,658069,652136,-5935
3/26/21,CISO,522682,356810,-143666
3/26/21,ERCO,905603,904565,-1039
3/26/21,FPL,368337,367468,-869
3/26/21,MISO,1582596,1440087,-156623
3/26/21,NYIS,357933,316323,-41610
3/26/21,SWPP,646785,661605,14821
3/27/21,CISO,485756,319396,-145611
3/27/21,ERCO,925107,921344,-3756
3/27/21,FPL,356897,355748,-1149
3/27/21,MISO,1495607,1398842,-117552
3/27/21,NYIS,330055,275652,-54403
3/27/21,SWPP,605855,613774,7920
3/28/21,CISO,476898,314023,-142162
3/28/21,ERCO,828923,826898,-2023
3/28/21,FPL,362132,361457,-675
3/28/21,MISO,1452543,1358732,-115511
3/28/21,NYIS,343406,310906,-32500
3/28/21,SWPP,596792,587127,-9667
3/29/21,CISO,529663,370643,-143812
3/29/21,ERCO,881348,878106,-3244
3/29/21,FPL,364839,364056,-783
3/29/21,MISO,1569603,1492901,-98178
3/29/21,NYIS,366955,307691,-59264
3/29/21,SWPP,640462,650540,10075
3/30/21,CISO,533382,398269,-120763
3/30/21,ERCO,928176,923960,-4221
3/30/21,FPL,370341,373416,3075
3/30/21,MISO,1581053,1492940,-112789
3/30/21,NYIS,358829,302325,-56504
3/30/21,SWPP,643455,651470,8020
3/31/21,CISO,547333,397427,-126643
3/31/21,ERCO,903598,904388,789
3/31/21,FPL,378679,378790,111
3/31/21,MISO,1614267,1508218,-129906
3/31/21,NYIS,366803,308458,-58345
3/31/21,SWPP,656181,636878,-19305
4/1/21,CISO,556511,378914,-157130
4/1/21,ERCO,866811,865273,-1535
4/1/21,FPL,340311,344492,4181
4/1/21,MISO,1642388,1541080,-121601
4/1/21,NYIS,378817,308504,-70313
4/1/21,SWPP,662697,667887,5194
4/2/21,CISO,533348,384100,-128360
4/2/21,ERCO,853061,852318,-748
4/2/21,FPL,273377,281903,8526
4/2/21,MISO,1557331,1492587,-86807
4/2/21,NYIS,382735,310651,-72084
4/2/21,SWPP,641829,650449,8622
4/3/21,CISO,493193,383513,-84695
4/3/21,ERCO,819619,821479,1866
4/3/21,FPL,262204,274641,12437
4/3/21,MISO,1432989,1295782,-151458
4/3/21,NYIS,352411,285322,-67089
4/3/21,SWPP,600190,602631,2436
4/4/21,CISO,470228,343219,-102065
4/4/21,ERCO,811856,808728,-3119
4/4/21,FPL,263167,275690,12523
4/4/21,MISO,1368184,1233727,-146374
4/4/21,NYIS,329017,278373,-50644
4/4/21,SWPP,588371,591643,3267
4/5/21,CISO,531359,391478,-120744
4/5/21,ERCO,910756,910814,60
4/5/21,FPL,282021,290684,8663
4/5/21,MISO,1532087,1422911,-130053
4/5/21,NYIS,352706,296844,-55862
4/5/21,SWPP,645872,639916,-5958
4/6/21,CISO,537751,399691,-117160
4/6/21,ERCO,980171,981995,1831
4/6/21,FPL,289377,294660,5283
4/6/21,MISO,1576529,1458534,-139456
4/6/21,NYIS,351856,288084,-63772
4/6/21,SWPP,655423,651830,-3595
4/7/21,CISO,549216,403328,-121282
4/7/21,ERCO,984575,978759,-5804
4/7/21,FPL,296753,304689,7936
4/7/21,MISO,1586020,1460318,-145746
4/7/21,NYIS,349595,281436,-68159
4/7/21,SWPP,643513,645973,2457
4/8/21,CISO,545866,410919,-112203
4/8/21,ERCO,985884,978902,-6982
4/8/21,FPL,309016,319489,10473
4/8/21,MISO,1577821,1472035,-125923
4/8/21,NYIS,347105,289378,-57727
4/8/21,SWPP,649963,645588,-4375
4/9/21,CISO,536662,411986,-104789
4/9/21,ERCO,1047260,1046515,-748
4/9/21,FPL,320362,327506,7144
4/9/21,MISO,1584111,1470756,-136029
4/9/21,NYIS,348447,284258,-64189
4/9/21,SWPP,640271,634299,-5976
4/10/21,CISO,500684,393949,-83275
4/10/21,ERCO,911524,909696,-1826
4/10/21,FPL,327341,335743,8402
4/10/21,MISO,1451760,1361079,-105654
4/10/21,NYIS,324769,251449,-73320
4/10/21,SWPP,600497,583457,-17039
4/11/21,CISO,476979,395788,-57629
4/11/21,ERCO,913835,910188,-3647
4/11/21,FPL,310312,316411,6099
4/11/21,MISO,1425516,1324711,-114773
4/11/21,NYIS,331019,271360,-59659
4/11/21,SWPP,607018,617377,10359
4/12/21,CISO,537105,441728,-74738
4/12/21,ERCO,1015698,1010332,-5371
4/12/21,FPL,317090,328677,11587
4/12/21,MISO,1570906,1491701,-102065
4/12/21,NYIS,368415,288110,-80305
4/12/21,SWPP,641972,645596,3623
4/13/21,CISO,552395,447241,-91728
4/13/21,ERCO,1011578,1006406,-5172
4/13/21,FPL,334121,342594,8473
4/13/21,MISO,1571719,1484396,-108595
4/13/21,NYIS,355382,277066,-78316
4/13/21,SWPP,646912,650770,3857
4/14/21,CISO,535706,425006,-96269
4/14/21,ERCO,988871,981246,-7620
4/14/21,FPL,340524,349508,8984
4/14/21,MISO,1564761,1455914,-124032
4/14/21,NYIS,351319,272097,-79222
4/14/21,SWPP,644148,637950,-6199
4/15/21,CISO,536228,433577,-82305
4/15/21,ERCO,923013,919960,-3049
4/15/21,FPL,335209,344044,8835
4/15/21,MISO,1577460,1461931,-124947
4/15/21,NYIS,371205,290444,-80761
4/15/21,SWPP,644119,643117,-996
4/16/21,CISO,534888,428546,-88000
4/16/21,ERCO,922586,919807,-2778
4/16/21,FPL,349049,352152,3103
4/16/21,MISO,1535980,1451682,-92668
4/16/21,NYIS,373125,301720,-71405
4/16/21,SWPP,648332,655695,7353
4/17/21,CISO,495552,403292,-77853
4/17/21,ERCO,849385,847163,-2213
4/17/21,FPL,355956,356765,809
4/17/21,MISO,1420517,1324257,-102186
4/17/21,NYIS,341334,294574,-46760
4/17/21,SWPP,622082,626205,4123
4/18/21,CISO,485049,384123,-82477
4/18/21,ERCO,825050,822858,-2187
4/18/21,FPL,367786,367998,212
4/18/21,MISO,1399089,1337172,-72384
4/18/21,NYIS,325231,284879,-40352
4/18/21,SWPP,603024,590781,-12244
4/19/21,CISO,558997,434625,-107386
4/19/21,ERCO,878667,876013,-2648
4/19/21,FPL,371728,370978,-750
4/19/21,MISO,1559420,1513247,-64067
4/19/21,NYIS,350865,290372,-60493
4/19/21,SWPP,653597,640399,-13201
4/20/21,CISO,549585,430950,-100090
4/20/21,ERCO,906587,907139,554
4/20/21,FPL,339304,342166,2862
4/20/21,MISO,1617591,1507902,-121845
4/20/21,NYIS,357950,303876,-54074
4/20/21,SWPP,681317,685144,3826
4/21/21,CISO,550764,443642,-92580
4/21/21,ERCO,900696,899080,-1616
4/21/21,FPL,339199,348452,9253
4/21/21,MISO,1621779,1558193,-79217
4/21/21,NYIS,373686,307316,-66370
4/21/21,SWPP,675047,653055,-21993
4/22/21,CISO,559821,433456,-106612
4/22/21,ERCO,892603,889161,-3441
4/22/21,FPL,331387,337331,5944
4/22/21,MISO,1585665,1535620,-68652
4/22/21,NYIS,382974,327490,-55484
4/22/21,SWPP,666614,679076,12462
4/23/21,CISO,546151,445566,-83386
4/23/21,ERCO,930304,931888,1584
4/23/21,FPL,325000,328347,3347
4/23/21,MISO,1551271,1515850,-59663
4/23/21,NYIS,360100,313946,-46154
4/23/21,SWPP,639780,633716,-6064
4/24/21,CISO,500926,410790,-74238
4/24/21,ERCO,928058,917710,-10349
4/24/21,FPL,355501,357398,1897
4/24/21,MISO,1469403,1414080,-70424
4/24/21,NYIS,324378,275361,-49017
4/24/21,SWPP,601119,597683,-3436
4/25/21,CISO,484662,370386,-100881
4/25/21,ERCO,933631,931411,-2218
4/25/21,FPL,382391,381755,-636
4/25/21,MISO,1416981,1368919,-70666
4/25/21,NYIS,329845,286052,-43793
4/25/21,SWPP,606780,625048,18268
4/26/21,CISO,528977,395606,-116731
4/26/21,ERCO,1014930,1013186,-1748
4/26/21,FPL,366587,370115,3528
4/26/21,MISO,1571126,1509313,-85116
4/26/21,NYIS,354532,295894,-58638
4/26/21,SWPP,667247,663506,-3747
4/27/21,CISO,526441,421419,-90178
4/27/21,ERCO,1026380,1024585,-1797
4/27/21,FPL,353973,359321,5348
4/27/21,MISO,1620420,1542893,-99494
4/27/21,NYIS,355317,280038,-75279
4/27/21,SWPP,668613,648155,-20452
4/28/21,CISO,547750,433476,-100851
4/28/21,ERCO,1083131,1080771,-2357
4/28/21,FPL,361556,361075,-481
4/28/21,MISO,1634848,1561617,-90401
4/28/21,NYIS,357300,286128,-71172
4/28/21,SWPP,658269,639577,-18694
4/29/21,CISO,578928,450835,-112349
4/29/21,ERCO,1021174,1016263,-4900
4/29/21,FPL,394428,389714,-4714
4/29/21,MISO,1619703,1549530,-90488
4/29/21,NYIS,369526,297029,-72497
4/29/21,SWPP,650963,644448,-6515
4/30/21,CISO,602470,448962,-135377
4/30/21,ERCO,933355,932871,-482
4/30/21,FPL,396245,392069,-4176
4/30/21,MISO,1545864,1475438,-95334
4/30/21,NYIS,359708,305832,-53876
4/30/21,SWPP,648698,614926,-33772
5/1/21,CISO,523492,420260,-90425
5/1/21,ERCO,887592,880011,-7568
5/1/21,FPL,380924,379396,-1528
5/1/21,MISO,1450799,1373312,-104015
5/1/21,NYIS,326083,266160,-59923
5/1/21,SWPP,624192,629953,5759
5/2/21,CISO,483797,387079,-85933
5/2/21,ERCO,985354,982263,-3083
5/2/21,FPL,390032,388701,-1331
5/2/21,MISO,1460101,1357799,-125297
5/2/21,NYIS,324709,260927,-63782
5/2/21,SWPP,629218,639044,9825
5/3/21,CISO,559148,420679,-128984
5/3/21,ERCO,1155651,1149880,-5769
5/3/21,FPL,418873,418164,-709
5/3/21,MISO,1641869,1549561,-121770
5/3/21,NYIS,355985,285043,-70942
5/3/21,SWPP,665685,673737,8038
5/4/21,CISO,596475,457378,-126393
5/4/21,ERCO,1045347,1040366,-4976
5/4/21,FPL,430804,432873,2069
5/4/21,MISO,1596153,1559251,-65639
5/4/21,NYIS,358866,295211,-63655
5/4/21,SWPP,628267,613034,-15231
5/5/21,CISO,613458,475513,-125025
5/5/21,ERCO,966816,963930,-2887
5/5/21,FPL,433133,432331,-802
5/5/21,MISO,1532014,1456785,-97129
5/5/21,NYIS,360820,297678,-63142
5/5/21,SWPP,631469,620029,-11448
5/6/21,CISO,584615,453776,-119781
5/6/21,ERCO,1003413,1001654,-1761
5/6/21,FPL,416047,416094,47
5/6/21,MISO,1551557,1475880,-99794
5/6/21,NYIS,345402,289418,-55984
5/6/21,SWPP,635121,622113,-13009
5/7/21,CISO,566968,438965,-119329
5/7/21,ERCO,1035876,1033936,-1942
5/7/21,FPL,377547,378108,561
5/7/21,MISO,1526058,1443581,-107080
5/7/21,NYIS,348856,290929,-57927
5/7/21,SWPP,638191,654800,16609
5/8/21,CISO,524440,381242,-131904
5/8/21,ERCO,1063993,1066843,2851
5/8/21,FPL,340035,344137,4102
5/8/21,MISO,1447121,1402057,-73224
5/8/21,NYIS,333170,282849,-50321
5/8/21,SWPP,638969,647362,8396
5/9/21,CISO,506403,393237,-98225
5/9/21,ERCO,1100450,1089711,-10737
5/9/21,FPL,359157,363146,3989
